id,title,original_title,original_language,status,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,production_countries,overview,poster_path,adult,release_year,release_month,release_quarter,release_day_of_week,budget_original,revenue_original,profit,roi,profit_margin,is_profitable,budget_million,revenue_million,profit_million,budget_category,main_genre,main_country,decade,season
272,Batman Begins,Batman Begins,en,Released,2005-06-10,213000000.0,531390515.65999997,140,7.701,19561,66.286,"Action, Crime, Drama","United Kingdom, United States of America","Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg,False,2005.0,6.0,2.0,4.0,150000000,374218673,318390515.65999997,1.4947911533333331,59.91648444544615,1,213.0,531.39051566,318.39051565999995,Blockbuster (>100M),Action,GB,2000.0,Été
284053,Thor: Ragnarok,Thor: Ragnarok,en,Released,2017-10-02,199800000.00000003,949385004.6600001,131,7.595,19539,45.2,"Action, Adventure, Science Fiction",United States of America,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,False,2017.0,10.0,4.0,0.0,180000000,855301806,749585004.6600001,3.7516767,78.95479715612807,1,199.80000000000004,949.38500466,749.5850046600001,Blockbuster (>100M),Action,US,2010.0,Automne
150540,Inside Out,Inside Out,en,Released,2015-06-09,201249999.99999997,986252850.0999999,95,7.922,19463,107.292,"Animation, Family, Adventure, Drama, Comedy",United States of America,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,False,2015.0,6.0,2.0,1.0,175000000,857611174,785002850.0999999,3.90063528,79.59448228924312,1,201.24999999999997,986.2528500999999,785.0028500999999,Blockbuster (>100M),Animation,US,2010.0,Été
135397,Jurassic World,Jurassic World,en,Released,2015-06-06,172500000.0,1922268060.6,124,6.682,19414,54.089,"Action, Adventure, Science Fiction, Thriller",United States of America,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",/A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,False,2015.0,6.0,2.0,5.0,150000000,1671537444,1749768060.6,10.14358296,91.02622555429875,1,172.5,1922.2680606,1749.7680606,Blockbuster (>100M),Action,US,2010.0,Été
807,Se7en,Se7en,en,Released,1995-09-22,61380000.0,608800057.74,127,8.368,19403,53.521,"Crime, Mystery, Thriller",United States of America,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",/6yoghtyTpznpBik8EngEmJskVUO.jpg,False,1995.0,9.0,3.0,4.0,33000000,327311859,547420057.74,8.918541181818181,89.91787217828853,1,61.38,608.80005774,547.4200577400001,Gros (50-100M),Crime,US,1990.0,Automne
674,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,en,Released,2005-11-16,213000000.0,1272207871.12,157,7.816,19287,134.276,"Adventure, Fantasy","United Kingdom, United States of America","When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,False,2005.0,11.0,4.0,2.0,150000000,895921036,1059207871.1199999,4.9728069066666665,83.25745305973594,1,213.0,1272.20787112,1059.20787112,Blockbuster (>100M),Adventure,GB,2000.0,Automne
22,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,en,Released,2003-07-09,211400000.0,989066948.24,143,7.794,19233,80.509,"Adventure, Fantasy, Action",United States of America,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,False,2003.0,7.0,3.0,2.0,140000000,655011224,777666948.24,3.6786516000000002,78.62632045523543,1,211.4,989.06694824,777.66694824,Blockbuster (>100M),Adventure,US,2000.0,Été
12445,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2,en,Released,2011-07-12,152500000.0,1636643687.18,130,8.105,19183,110.974,"Fantasy, Adventure","United Kingdom, United States of America","Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,False,2011.0,7.0,3.0,1.0,125000000,1341511219,1484143687.18,9.732089752,90.68215023254308,1,152.5,1636.6436871800001,1484.1436871800001,Blockbuster (>100M),Fantasy,GB,2010.0,Été
297762,Wonder Woman,Wonder Woman,en,Released,2017-05-30,165390000.0,913368257.46,141,7.236,18954,54.628,"Action, Adventure, Fantasy",United States of America,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,/imekS7f1OuHyUP2LAiTEM0zBzUz.jpg,False,2017.0,5.0,2.0,1.0,149000000,822854286,747978257.46,4.5225119865771815,81.89229824343408,1,165.39,913.36825746,747.97825746,Blockbuster (>100M),Action,US,2010.0,Printemps
14160,Up,Up,en,Released,2009-05-28,224000000.0,940926824.96,96,7.949,18857,90.968,"Animation, Comedy, Family, Adventure",United States of America,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,False,2009.0,5.0,2.0,3.0,175000000,735099082,716926824.96,3.200566182857143,76.19368541124093,1,224.0,940.9268249600001,716.9268249600001,Blockbuster (>100M),Animation,US,2000.0,Printemps
102899,Ant-Man,Ant-Man,en,Released,2015-07-14,149500000.0,597208759.75,117,7.082,18730,37.692,"Science Fiction, Action, Adventure",United States of America,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",/8YxOIPrabqkQCOKKbuxaz9IcqhO.jpg,False,2015.0,7.0,3.0,1.0,130000000,519311965,447708759.75,2.9947074230769233,74.96687756847659,1,149.5,597.20875975,447.70875975,Blockbuster (>100M),Science Fiction,US,2010.0,Été
286217,The Martian,The Martian,en,Released,2015-09-30,124199999.99999999,725190000.0,141,7.678,18525,76.0,"Drama, Adventure, Science Fiction","United Kingdom, United States of America","During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,False,2015.0,9.0,3.0,2.0,108000000,630600000,600990000.0,4.8388888888888895,82.87345385347288,1,124.19999999999999,725.19,600.99,Blockbuster (>100M),Drama,GB,2010.0,Automne
105,Back to the Future,Back to the Future,en,Released,1985-07-03,50540000.0,1013751966.9200001,116,8.314,18442,62.543,"Adventure, Comedy, Science Fiction",United States of America,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,False,1985.0,7.0,3.0,2.0,19000000,381109762,963211966.9200001,19.05840852631579,95.01455961130694,1,50.54,1013.7519669200001,963.2119669200001,Gros (50-100M),Adventure,US,1980.0,Été
140607,Star Wars: The Force Awakens,Star Wars: The Force Awakens,en,Released,2015-12-15,281750000.0,2378457167.6,136,7.293,18352,66.772,"Adventure, Action, Science Fiction",United States of America,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,False,2015.0,12.0,4.0,1.0,245000000,2068223624,2096707167.6,7.44172907755102,88.15408560481659,1,281.75,2378.4571676,2096.7071676,Blockbuster (>100M),Adventure,US,2010.0,Hiver
634649,Spider-Man: No Way Home,Spider-Man: No Way Home,en,Released,2021-12-15,202000000.0,1941065582.1100001,148,7.99,18299,186.065,"Action, Adventure, Science Fiction",United States of America,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",/5weKu49pzJCt06OPpjvT80efnQj.jpg,False,2021.0,12.0,4.0,2.0,200000000,1921847111,1739065582.1100001,8.609235555000001,89.5933449203494,1,202.0,1941.0655821100002,1739.0655821100002,Blockbuster (>100M),Action,US,2020.0,Hiver
675,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,en,Released,2007-07-08,199500000.0,1247822941.54,138,7.686,18177,117.168,"Adventure, Fantasy","United Kingdom, United States of America","Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,False,2007.0,7.0,3.0,6.0,150000000,938212738,1048322941.54,5.254751586666666,84.01215482111691,1,199.5,1247.8229415399999,1048.3229415399999,Blockbuster (>100M),Adventure,GB,2000.0,Été
767,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,en,Released,2009-07-15,320000000.0,1195467772.16,153,7.697,18127,121.735,"Adventure, Fantasy","United Kingdom, United States of America","As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,False,2009.0,7.0,3.0,2.0,250000000,933959197,875467772.1600001,2.7358367880000003,73.23223532644329,1,320.0,1195.46777216,875.4677721600001,Blockbuster (>100M),Adventure,GB,2000.0,Été
263115,Logan,Logan,en,Released,2017-02-28,107670000.00000001,687113793.96,137,7.8,18116,54.194,"Action, Drama, Science Fiction",United States of America,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,False,2017.0,2.0,1.0,1.0,97000000,619021436,579443793.96,5.381664288659794,84.33010646177365,1,107.67000000000002,687.1137939600001,579.44379396,Blockbuster (>100M),Action,US,2010.0,Hiver
12,Finding Nemo,Finding Nemo,en,Released,2003-05-30,141940000.0,1419906659.36,100,7.824,18061,55.456,"Animation, Family",United States of America,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",/ggQ6o8X5984OCh3kZi2UIJQJY5y.jpg,False,2003.0,5.0,2.0,4.0,94000000,940335536,1277966659.36,9.003569531914893,90.00356825821373,1,141.94,1419.9066593599998,1277.96665936,Blockbuster (>100M),Animation,US,2000.0,Printemps
346364,It,It,en,Released,2017-09-06,44400000.00000001,778998000.0000001,135,7.242,18018,74.73,"Horror, Fantasy",United States of America,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,False,2017.0,9.0,3.0,2.0,40000000,701800000,734598000.0000001,16.544999999999998,94.30037047591907,1,44.400000000000006,778.9980000000002,734.5980000000001,Moyen (10-50M),Horror,US,2010.0,Automne
245891,John Wick,John Wick,en,Released,2014-10-22,23000000.0,102075910.14999999,101,7.421,17923,55.739,"Action, Thriller",United States of America,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg,False,2014.0,10.0,4.0,2.0,20000000,88761661,79075910.14999999,3.4380830499999995,77.46774927972562,1,23.0,102.07591014999998,79.07591014999998,Moyen (10-50M),Action,US,2010.0,Automne
259316,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,en,Released,2016-11-16,205199999.99999997,922650258.4799999,132,7.334,17892,46.103,"Fantasy, Adventure, Family","United Kingdom, United States of America","In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg,False,2016.0,11.0,4.0,2.0,180000000,809342332,717450258.4799999,3.4963462888888888,77.75972009826863,1,205.19999999999996,922.6502584799999,717.4502584799999,Blockbuster (>100M),Fantasy,GB,2010.0,Automne
12444,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,en,Released,2010-11-17,315000000.0,1202425393.68,146,7.763,17782,111.984,"Adventure, Fantasy","United Kingdom, United States of America","Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,False,2010.0,11.0,4.0,2.0,250000000,954305868,887425393.6800001,2.8172234720000002,73.80294846934757,1,315.0,1202.42539368,887.4253936800001,Blockbuster (>100M),Adventure,GB,2010.0,Automne
